Query	Candidate	Label
두근두근	두근두근데쓰	1
너 재밌다	니 재밌다	1
너 재밌다	너 되게 재밌다	1
너 재밌다	너 너무 재밌다	1
너 재밌다	너 재밌음	1
너 재밌다	너 엄청 재밌어	1
너 재밌다	너 무 재밌어	0
너 재밌다	재밌어 너	1
너 재밌다	너 재미없다	0
너 재밌다	낸재밌다	.
너 재밌다	나 재미있어	0
너 재밌다	진지하게 재밌다	0
너 재밌다	이고 재밌다	0
너 재밌다	재밌나야	0
너 재밌다	위에 재밌다	0
너 재밌다	개재미	0
너 재밌다	재미난거다	0
너 재밌다	너좀재밌는거같아	1
너 재밌다	핵재밌다	0
너 재밌다	넌 너무 재미없다	0
아프지 마	아프지도 마	
아프지 마	아프지는 마	
아프지 마	아프지 말아	1
아프지 마	좀 아프지 마	
아프지 마	빈 아프지 마	1
아프지 마	아프지 마 좀	1
아프지 마	아프지마 마	
아프지 마	으으 아프지 마	1
아프지 마	아프지 좀마	1
아프지 마	어프지마	.
아프지 마	아프지 마라	1
아프지 마	아프지말으렴	1
아프지 마	아프지좀말라니까	
아프지 마	이제 더이상 아프지마	1
아프지 마	제발 아프지마라	1
아프지 마	나아도 아픈척 해	0
아프지 마	아프지말자 진짜	1
아프지 마	내 거야 자꾸 아프지 마	
아프지 마	또 약 지어 와 얼른 나아야지	0
나 이제 자러 간다	나 이제 잔다	1
나 이제 자러 간다	나 이제 자러 가	1
나 이제 자러 간다	나 자러 간다	1
나 이제 자러 간다	나 이제 잔다 빠이	1
나 이제 자러 간다	나 이제 자러	.
나 이제 자러 간다	이제 나잔다	1
나 이제 자러 간다	나 잔다 이제	1
나 이제 자러 간다	이제 자러 간다	1
나 이제 자러 간다	나 먼저 자러간다	1
나 이제 자러 간다	나 이제 잔다아	1
나 이제 자러 간다	나 이제 잔다여	1
나 이제 자러 간다	으 난 이제 자러가야겠다	1
나 이제 자러 간다	나이제 잘려하는대 잘자라	<
나 이제 자러 간다	이제 난 잔다	1
나 이제 자러 간다	내 이제 잔다	1
나 이제 자러 간다	나 이제 자야겠다 눈꺼풀이 내려온다	<
나 이제 자러 간다	나 이제 진짜 잔다	1
나 이제 자러 간다	나 이제 잘게 눈감겨	<
나 이제 자러 간다	곧 자러간다	1
나 이제 자러 간다	헤헤 나 이제 잔다	1
너는 뭘 할줄 아니?	형은 할줄모는데?	0
너는 뭘 할줄 아니?	너 잘하는 요리는 먼데?	0
너는 뭘 할줄 아니?	너는 요리 뭐 할줄알아?	0
너는 뭘 할줄 아니?	너 요리뭐뭐할줄알음?	0
너는 뭘 할줄 아니?	니 뭐 할줄아는데	1
너는 뭘 할줄 아니?	넌 할수있는게 뭐야?	1
너는 뭘 할줄 아니?	넌 뭘해?	0
너는 뭘 할줄 아니?	넌 어떤거하는데?	0
너는 뭘 할줄 아니?	너 요리 뭐 잘해?	0
너는 뭘 할줄 아니?	뭐 나는 할줄 아냐	0
너는 뭘 할줄 아니?	뭘 못하지?	0
너는 뭘 할줄 아니?	형은 할수있다는데 뭐지?	0
너는 뭘 할줄 아니?	무슨요리 잘하는데?	0
너는 뭘 할줄 아니?	너가 배워서 뭐하게	0
너는 뭘 할줄 아니?	넌 뭘할수있니	1
너는 뭘 할줄 아니?	난 할줄은 아는데	0
너는 뭘 할줄 아니?	넌 뭐뭐 할거야?	0
너는 뭘 할줄 아니?	뭐 할줄아는거 해	0
너는 뭘 할줄 아니?	어떤거할줄아는데	1
너는 뭘 할줄 아니?	니 어떤거 하는데?	0
되게 멍청하시네요	무식하네요	0
되게 멍청하시네요	좀 멍청해보이긴하네요	0
되게 멍청하시네요	저는멍청한짓 했네요	0
되게 멍청하시네요	뭔가 억울하네요	0
되게 멍청하시네요	저 멍청해요	0
되게 멍청하시네요	뭔가 저도 찔리네요	0
되게 멍청하시네요	핵 고상하네요	0
되게 멍청하시네요	바보 맞는거같네요	0
되게 멍청하시네요	되게 못되셨네요	0
되게 멍청하시네요	너무 뻔뻔하시네요	0
되게 멍청하시네요	변명 각이네 사기예요 이건	0
되게 멍청하시네요	아 나쁜 말 썼네요	0
되게 멍청하시네요	내가 다 억울하네요	0
되게 멍청하시네요	참 곱게 말하네요	0
되게 멍청하시네요	제가 멍청했어요	0
되게 멍청하시네요	이거 진짜 너무하시네요	0
되게 멍청하시네요	진짜 노답이네요	0
되게 멍청하시네요	진짜 개멍청해요	0
되게 멍청하시네요	저 진짜 나쁜 놈이네요	0
되게 멍청하시네요	괜히 저도 찔리네요	0
공부는 왜 해야하는 걸까	공부는 왜 하는 걸까	1
공부는 왜 해야하는 걸까	공부를 왜 하는거지	1
공부는 왜 해야하는 걸까	공부는 왜 안되는지	0
공부는 왜 해야하는 걸까	무슨 공부를 해야하지	0
공부는 왜 해야하는 걸까	왜이리 공부를 못하지	0
공부는 왜 해야하는 걸까	왜 맨날 공부를 해야하는가	1
공부는 왜 해야하는 걸까	뭔 공부를 해야하는지	0
공부는 왜 해야하는 걸까	왜 공부해야되는지도 모르겠어	1
공부는 왜 해야하는 걸까	공부 어떻게 하는지	0
공부는 왜 해야하는 걸까	공부를 어쩜 안하려고 할까	0
공부는 왜 해야하는 걸까	나는 왜 이실험을 해야하는가	0
공부는 왜 해야하는 걸까	허허 공부가 왜 안될까	0
공부는 왜 해야하는 걸까	뭔공부를 해야되지	0
공부는 왜 해야하는 걸까	무슨 공부 해야되는데	0
공부는 왜 해야하는 걸까	나는 왜 공부를 못할까	0
공부는 왜 해야하는 걸까	난 왜 공부를 하는가	1
공부는 왜 해야하는 걸까	왜 공부가 중요하지	1
공부는 왜 해야하는 걸까	공부도 안하고 모하는거야	0
공부는 왜 해야하는 걸까	근데 뭘 공부해야되지	0
공부는 왜 해야하는 걸까	대체 어떻게 공부해야 효과적인 공부니	0
저희 얘기 좀 해요	경비아씨한테 얘기해요	0
저희 얘기 좀 해요	다른 얘기들 해요	0
저희 얘기 좀 해요	저랑 이야기 해요	
저희 얘기 좀 해요	얘기해얄듯해요	0
저희 얘기 좀 해요	진정하시고 저 후 이야기해요	0
저희 얘기 좀 해요	우리 얘기만 해요	0
저희 얘기 좀 해요	동기한테 멘날 얘기해요	0
저희 얘기 좀 해요	우리 얘기해요	1
저희 얘기 좀 해요	저랑얘기좀	1
저희 얘기 좀 해요	우리 다른 이야기해요	0
저희 얘기 좀 해요	같이 이야기해요	
저희 얘기 좀 해요	저희 오늘은 얘기 좀 많이 해요	
저희 얘기 좀 해요	얘기해줘요 어서	0
저희 얘기 좀 해요	구체적인건 만나서 이야기해요	0
저희 얘기 좀 해요	두개얘기하시길래요	0
저희 얘기 좀 해요	속으로 얘길해요	0
저희 얘기 좀 해요	나중에 따로 이야기해요	
저희 얘기 좀 해요	얘기 한 번 해봐요	
저희 얘기 좀 해요	다들 그렇게 얘기해요	0
저희 얘기 좀 해요	아 잠시얘기좀 한다구요	0
글쎄	음 글쎄	1
글쎄	글쎄 글쎄	1
글쎄	? 글쎄	1
글쎄	에 글쎄	1
글쎄	글쎄 에	1
글쎄	엥 글쎄	1
글쎄	글쎄 후	.
글쎄	글쎄 나	.
글쎄	그 글쎄	1
글쎄	음음 글쎄	1
글쎄	글쎄 몰라	1
글쎄	어? 글쎄	1
글쎄	글쎄 나도 모르게스	
글쎄	일단글쎄	
글쎄	글쎄 다	1
글쎄	글쎄레	.
글쎄	모르겠 연	
글쎄	몰라 아마	
글쎄	몰라 는	.
글쎄	글쎄 모르제	1
저 지루해요	아 지루해요	1
저 지루해요	엄청 지루해요	1
저 지루해요	완전 지루해요	1
저 지루해요	완 전 지루해요	1
저 지루해요	으아아 지루해요	1
저 지루해요	진짜 지루해요	1
저 지루해요	지루 해요 엄청나게	1
저 지루해요	지루합니다요	1
저 지루해요	좀 지루해요	1
저 지루해요	늘 지루해요	0
저 지루해요	지루해 죽을거같아요	1
저 지루해요	지루했어요	0
저 지루해요	전개가 지루해	0
저 지루해요	좀 심심해요	
저 지루해요	오늘 교양도 지루해요	<
저 지루해요	이제 좀 심심해요	
저 지루해요	지루할거같아요	0
저 지루해요	아아 뭔가 지루할 것 같아여	0
저 지루해요	하아 심심해요	
저 지루해요	너무 심심해요 지금	
화났어?	화 났어?	1
화났어?	야 화났어?	1
화났어?	어 화났어?	1
화났어?	으니 화났어?	1
화났어?	? 화났어?	1
화났어?	자기 화났어?	1
화났어?	나 화났어?	0
화났어?	또 화났어?	<
화났어?	잉 화났어?	1
화났어?	니 화났어?	1
화났어?	화났어 오?	.
화났어?	끊어서 화났어?	<
화났어?	다시 화났어?	<
화났어?	화났어 근데?	1
화났어?	화났다고 해?	0
화났어?	화 많이 났구나?	
화났어?	오구 화났어?	1
화났어?	화났었어?	0
화났어?	아직 나한테 화났어?	<
화났어?	머 화났어?	
제가 시키는 일 다 하실거예요?	하실말씀그게 다세여?	0
제가 시키는 일 다 하실거예요?	하실 줄 아세요?	0
제가 시키는 일 다 하실거예요?	저 말씀하나 드려도 되요?	0
제가 시키는 일 다 하실거예요?	하실만하세요?	0
제가 시키는 일 다 하실거예요?	하시는 일 여쭤 봐도 되요?	0
제가 시키는 일 다 하실거예요?	저대신 하실래요?	0
제가 시키는 일 다 하실거예요?	하실줄 안다는거죠?	0
제가 시키는 일 다 하실거예요?	제가 도와드려요?	0
제가 시키는 일 다 하실거예요?	지휘자님들도 하세요?	0
제가 시키는 일 다 하실거예요?	하실거세요?	0
제가 시키는 일 다 하실거예요?	더 하실건가요?	0
제가 시키는 일 다 하실거예요?	혹시 주임 신부님 붙여주시게요?	0
제가 시키는 일 다 하실거예요?	하실꺼래요?	0
제가 시키는 일 다 하실거예요?	오픈전해주실거져?	0
제가 시키는 일 다 하실거예요?	전도사님이 하실래요? 제가핳까요?	0
제가 시키는 일 다 하실거예요?	진짜로 하실 수 있어요?	0
제가 시키는 일 다 하실거예요?	같이 일하게 되는거에요?	0
제가 시키는 일 다 하실거예요?	제가 다하겠네요?	0
제가 시키는 일 다 하실거예요?	오 제 매니저도 해주시게요?	0
제가 시키는 일 다 하실거예요?	하실 말씀이라도 있으세요?	0
올해에는 꼭 연애할거예요	나 내년엔 꼭 결혼 할거여요	0
올해에는 꼭 연애할거예요	아마 연애가 무지하고싶어질꺼에요	0
올해에는 꼭 연애할거예요	연애하다가 결혼해야죠	0
올해에는 꼭 연애할거예요	N년연애 해보아요	0
올해에는 꼭 연애할거예요	연애부터 해야죠	0
올해에는 꼭 연애할거예요	이제는 결혼전제로 연애해야죠	0
올해에는 꼭 연애할거예요	꼭 연애하야죠	>
올해에는 꼭 연애할거예요	전 결혼은 꼭 할꺼에요	0
올해에는 꼭 연애할거예요	우선 연애를 해야죠	0
올해에는 꼭 연애할거예요	연애를 해야 결혼도 하죠	0
올해에는 꼭 연애할거예요	올해 제발 다른 연애하고싶	<
올해에는 꼭 연애할거예요	연애할꺼에요	>
올해에는 꼭 연애할거예요	연애를 해야죠	0
올해에는 꼭 연애할거예요	저두 연애 할꺼예요	>
올해에는 꼭 연애할거예요	내년생일은 행복할거예요	0
올해에는 꼭 연애할거예요	연애는 하고 해야죠	0
올해에는 꼭 연애할거예요	이뤄지면 그때 얘기해 주구요	0
올해에는 꼭 연애할거예요	정말 좋아지면 결혼해야죠	0
올해에는 꼭 연애할거예요	올해는 꼭 결혼하고	0
올해에는 꼭 연애할거예요	연애 해야겠어요	>
나 치킨 먹을거야	나 치킨 먹을 거야	1
나 치킨 먹을거야	나 피자 먹을거야	0
나 치킨 먹을거야	나 치킨시켜먹을거야	1
나 치킨 먹을거야	나 치킨을 먹을꺼야	1
나 치킨 먹을거야	나 치킨먹을겨	1
나 치킨 먹을거야	나 고기 먹을거야 지금	0
나 치킨 먹을거야	나 치킨 좀만 먹을래	
나 치킨 먹을거야	나 떡볶이 먹을꺼야	0
나 치킨 먹을거야	나 치킨 먹을껀데	1
나 치킨 먹을거야	나 고기 먹을래	0
나 치킨 먹을거야	치킨 먹을꺼야	1
나 치킨 먹을거야	나혼자 치킨먹을거임	<
나 치킨 먹을거야	나 갈비먹으꺼야	0
나 치킨 먹을거야	나 또치킨먹으까	0
나 치킨 먹을거야	나 치킨시켜먹을라고	1
나 치킨 먹을거야	나 치킨 먹으려구	1
나 치킨 먹을거야	치킨먹어지금	0
나 치킨 먹을거야	치킨먹을거야 우리	0
나 치킨 먹을거야	나랑 치킨먹으려구	0
나 치킨 먹을거야	나 족발 먹어야지	0
너 혈액형이 뭐야?	너 혈액형 뭐야?	1
너 혈액형이 뭐야?	아 니 혈액형 뭐야?	1
너 혈액형이 뭐야?	아너 혈액형뭐야?	1
너 혈액형이 뭐야?	너 혈액형은뭐야?	1
너 혈액형이 뭐야?	너 무슨 혈액형이야?	1
너 혈액형이 뭐야?	형 혈액형 뭐야?	1
너 혈액형이 뭐야?	너는 혈액형이 뭐야?	1
너 혈액형이 뭐야?	너 혈액형뭔데?	1
너 혈액형이 뭐야?	혈액형은 뭐야?	1
너 혈액형이 뭐야?	너 혈액형 뭐야	1
너 혈액형이 뭐야?	혈액형궁금해?	0
너 혈액형이 뭐야?	너혈액형이	0
너 혈액형이 뭐야?	무슨 혈액형이게?	0
너 혈액형이 뭐야?	혹시 혈액형이 뭐야?	1
너 혈액형이 뭐야?	썸 정의가 정확히 뭐야?	0
너 혈액형이 뭐야?	너 혈액형 뭐라고 했었지?	<
너 혈액형이 뭐야?	혈액형이 어찌되?	1
너 혈액형이 뭐야?	건남아 혈액형뭐야?	1
너 혈액형이 뭐야?	전 혈액형 뭐게요?	0
신나요	신나여	1
신나요	신나신나요	1
신나요	짱 신나요	1
신나요	아주 신나요	1
신나요	신나요 엄청	1
신나요	아이 신나요	1
신나요	완전 신나요	1
신나요	크 신나요	1
신나요	하하 신나요	1
신나요	신나요 우	1
신나요	짱좋으해요	0
신나요	갑자기 신나요	<
신나요	귀신나옵니다	0
신나요	넹신나신나요	.
신나요	신난다 신나요	1
신나요	힝 신남	1
신나요	신나용 하하	1
신나요	으아으 신나요	1
신나요	이히히 신나신나	1
신나요	하하신나라	1
보고싶어요	보고싶어요 요	1
보고싶어요	보고 싶 어요	1
보고싶어요	보고 싶어여	1
보고싶어요	보고싶에요	1
보고싶어요	보고싶어요 엄청	1
보고싶어요	나 보고 싶어요	?
보고싶어요	보고싶파요	.
보고싶어요	도니 보고싶어요	1
보고싶어요	아이 보고 싶어요	?
보고싶어요	보고싶어 요 너무	1
보고싶어요	보고 싶어요 진짜	1
보고싶어요	보고 싶어용	1
보고싶어요	또 보구 싶어요	<
보고싶어요	짱 보고싶어요	1
보고싶어요	보고싶어요 히니	1
보고싶어요	그대 보고싶어요	1
보고싶어요	보고파요 나두	1
보고싶어요	허 보고싶어요	1
보고싶어요	보고 싶어요 많이	1
보고싶어요	보고싶다 갑자기요	<
아이폰 사고싶다	아이폰 N 사고싶다	<
아이폰 사고싶다	아 폰사고싶다	>
아이폰 사고싶다	아이폰 사고싶어	1
아이폰 사고싶다	아이폰 하얀거 사고싶다	<
아이폰 사고싶다	빨리 아이패드사고싶다	0
아이폰 사고싶다	아이폰사구싶다	1
아이폰 사고싶다	미니패드 사고 싶다	0
아이폰 사고싶다	아이패드사고싶다 진짜	0
아이폰 사고싶다	아이폰 N 사고싶어	<
아이폰 사고싶다	나 키보드사고싶다	0
아이폰 사고싶다	아 나 아이폰살까	0
아이폰 사고싶다	힝 폰 바꾸고싶어	>
아이폰 사고싶다	애플워치갖고싶다	0
아이폰 사고싶다	아이폰 사고싶	1
아이폰 사고싶다	배터리가탐나	0
아이폰 사고싶다	으휴 지금 쓰고 싶다	0
아이폰 사고싶다	난 폰사고 싶다	>
아이폰 사고싶다	후져 갤럭시 다시 쓰고싶다	0
아이폰 사고싶다	아 컴터 사고싶다	0
아이폰 사고싶다	삐삐라도 사고싶다	0
글쎄요	어 글쎄요	1
글쎄요	? 글쎄요	1
글쎄요	흠 글쎄요	1
글쎄요	글쎄요 음	1
글쎄요	잉 글쎄요	1
글쎄요	? 그 글쎄요	1
글쎄요	나 글쎄요	1
글쎄요	음 글쎄요 아	1
글쎄요	글쎄 요?	1
글쎄요	흠 글쎄 여	1
글쎄요	글쎄 여 흠	1
글쎄요	몰라용 저는	0
글쎄요	글쎄요? 음	1
글쎄요	글쎄용 잘 모르겠어여	1
글쎄요	모르지이용	0
글쎄요	글쎄 여 반반이에요	<
글쎄요	음 글쎄요 글쎄요	1
글쎄요	글쎄용 모르겠어요	1
글쎄요	딱히 글쎄요	1
글쎄요	으응 글쎄요	1
나랑 결혼해줄래?	나랑 결혼 해줄래?	1
